unit_id,base_query_id,base_query,snapshot_round,gold,gold_source,gold_year,volatility,freshness_classes,question_type,mode,n_pages_kept,evidence_chars,old_evidence_chars,old_pages_kept,old_status,request_ids,status_llama8b,status_qwen7b,status_mistral7b,status_pair,status_majority,majority_source
q_96dff6da@rerun_24h,q_96dff6da,What month and year did Bitcoin reach its peak value?,rerun_24h,november 2021,freshqa,2021,SINGLE_YEAR,SLOW,HISTORICAL,AS_STATED,1,790,790,1,JUDGE_DISAGREEMENT,p_q_96dff6da_0,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_9713cc4c@rerun_24h,q_9713cc4c,What club does Lewandowski play for?,rerun_24h,barcelona,freshqa,2022,SINGLE_YEAR,SLOW,RECURRING_UNMARKED,CURRENT,1,1050,1050,1,VALID_AT_T,p_q_9713cc4c_3,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_97b198d0@rerun_24h,q_97b198d0,In which European Cup competition is Gloucester Rugby participating?,rerun_24h,champions cup,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,764,662,1,VALID_AT_T,p_q_97b198d0_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_97cbd451@rerun_24h,q_97cbd451,Loves Rental Styles is an anagram of which famous actor?,rerun_24h,sylvester stallone,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,1411,1411,1,INDETERMINATE_AT_T,p_q_97cbd451_1,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_98d7f7da@rerun_24h,q_98d7f7da,The 'degree' symbol ° indicates what variation of a musical chord?,rerun_24h,diminished,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,4516,2604,2,JUDGE_DISAGREEMENT,p_q_98d7f7da_2,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_995c0608@rerun_24h,q_995c0608,Who is the main starting quarterback for the Florida Gators?,rerun_24h,graham mertz,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,2,5039,2000,1,SUPERSEDED_AT_T,p_q_995c0608_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_99c9cb7f@rerun_24h,q_99c9cb7f,What is the name of the trainer who trained the most recent winner of the Christmas Hurdle?,rerun_24h,nicky henderson,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,627,627,1,JUDGE_DISAGREEMENT,p_q_99c9cb7f_2,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_99dcb85c@rerun_24h,q_99dcb85c,Which team won the Wayne County Athletic League boys football championship most recently?,rerun_24h,"dalton, northwestern",temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,850,787,1,SUPERSEDED_AT_T,p_q_99dcb85c_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_9a3d3ff9@rerun_24h,q_9a3d3ff9,What position does the latest Roberto Clemente Award winner play?,rerun_24h,outfielder,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,5000,1999,1,JUDGE_DISAGREEMENT,p_q_9a3d3ff9_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9a92a9cc@rerun_24h,q_9a92a9cc,At which venue was the most recent Japan Women's Open Golf Championship held?,rerun_24h,"awara golf club, sea course",temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,1307,1307,2,SUPERSEDED_AT_T,p_q_9a92a9cc_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9aa8fdeb@rerun_24h,q_9aa8fdeb,What is John Carroll Lynch's character in his most recent television appearance?,rerun_24h,john n. mitchell,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,323,323,1,INDETERMINATE_AT_T,p_q_9aa8fdeb_0,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_9acafca8@rerun_24h,q_9acafca8,"""What is the media nickname of Viktor Bout, a Russian arms dealer who was said to be the inspiration for Nicolas Cage's character in the 2005 film """"Lord of War""""?""",rerun_24h,merchant of death,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,5000,2000,1,INDETERMINATE_AT_T,p_q_9acafca8_1,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_9ad1cf95@rerun_24h,q_9ad1cf95,Who was the jockey riding the winning horse in the most recent Queen's Vase?,rerun_24h,frankie dettori,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,2238,1999,1,JUDGE_DISAGREEMENT,p_q_9ad1cf95_3,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_9ad3d8f7@rerun_12h,q_9ad3d8f7,Who was the winner of the individual championship in the latest NCAA Women's Division I Cross Country Championship and what team does she represent?,rerun_12h,parker valby,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,2884,2626,2,JUDGE_DISAGREEMENT,p_q_9ad3d8f7_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_9ad3d8f7@rerun_24h,q_9ad3d8f7,Who was the winner of the individual championship in the latest NCAA Women's Division I Cross Country Championship and what team does she represent?,rerun_24h,parker valby,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,2884,2626,2,JUDGE_DISAGREEMENT,p_q_9ad3d8f7_1,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_9b44b067@rerun_24h,q_9b44b067,Who is the current manager of the Thailand national football team?,rerun_24h,alexandré pölking,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,256,256,1,SUPERSEDED_AT_T,p_q_9b44b067_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9b57150e@rerun_24h,q_9b57150e,Where did the Seattle Mariners play their most recent Opening Day game?,rerun_24h,t-mobile park,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,10002,2802,2,JUDGE_DISAGREEMENT,p_q_9b57150e_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_9b65bcba@rerun_1h,q_9b65bcba,Which horse won the last Irish Gold Cup?,rerun_1h,galopin des champs,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,2,737,648,1,JUDGE_DISAGREEMENT,q_9b65bcba,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_9bcda30d@rerun_24h,q_9bcda30d,Who won the Sporting News Manager of the Year Award for the American League?,rerun_24h,brandon hyde,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,INDETERMINATE_AT_T,p_q_9bcda30d_2,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_9bf08ec9@rerun_24h,q_9bf08ec9,Who is currently considered the pound for pound #1 fighter by The Ring magazine?,rerun_24h,oleksandr usyk,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,272,272,1,INDETERMINATE_AT_T,p_q_9bf08ec9_1,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_9c334cd8@rerun_12h,q_9c334cd8,Who is the current LBA Most Valuable Player?,rerun_12h,colbey ross,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,5000,2000,1,SUPERSEDED_AT_T,q_9c334cd8,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9c8a947a@rerun_24h,q_9c8a947a,What is the original title of the most recent animated film nominated for the Goya Award for Best Animated Film?,rerun_24h,le dispararon al pianista,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,4999,1999,1,INDETERMINATE_AT_T,p_q_9c8a947a_1,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_9d2666a3@rerun_24h,q_9d2666a3,On which river does Derby stand?,rerun_24h,derwent,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,2649,2000,1,VALID_AT_T,p_q_9d2666a3_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_9d330418@rerun_24h,q_9d330418,In which decade of the 20th century were the first Academy Awards (Oscars) ceremony?,rerun_24h,1920s,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,1,4999,2000,1,JUDGE_DISAGREEMENT,p_q_9d330418_0,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_9d61a241@rerun_24h,q_9d61a241,Which trainer trained the winning horse in the King George V Stakes?,rerun_24h,william haggas,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,2,5219,2219,2,SUPERSEDED_AT_T,p_q_9d61a241_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9e4f27be@rerun_24h,q_9e4f27be,Who is the winner of the National Book Award for Young People's Literature?,rerun_24h,dan santat,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,1,2749,1999,1,SUPERSEDED_AT_T,p_q_9e4f27be_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9e9cc170@rerun_24h,q_9e9cc170,Who was the runner-up in the most recent Bar billiards World Championship?,rerun_24h,trevor gallienne,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,677,636,1,JUDGE_DISAGREEMENT,p_q_9e9cc170_3|p_q_9e9cc170_2,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_9ea9bc19@rerun_24h,q_9ea9bc19,What is the national park in Wyoming covering 3350 square miles that was opened in 1872?,rerun_24h,yellowstone national park,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,5000,2000,1,VALID_AT_T,p_q_9ea9bc19_3,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_9edf5bd2@rerun_24h,q_9edf5bd2,Who is the Treasurer of the Commonwealth of Pennsylvania?,rerun_24h,stacy garrity,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,4315,1999,1,JUDGE_DISAGREEMENT,p_q_9edf5bd2_1|p_q_9edf5bd2_0,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_9f07f1e2@rerun_24h,q_9f07f1e2,'Red Lion' was for may years accepted as the most popular pubname in Great Britain. What pub name has now succeeded this?,rerun_24h,'the crown',triviaqa,,NOT_TIME_KEYED,TIMELESS,CURRENT_SEEKING,CURRENT,1,3891,2000,1,SUPERSEDED_AT_T,p_q_9f07f1e2_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_9fb844a5@rerun_24h,q_9fb844a5,Who is the most recent recipient of the Robert F. Kennedy Human Rights Award?,rerun_24h,parlamento del pueblo xinka,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,735,606,1,INDETERMINATE_AT_T,p_q_9fb844a5_3,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_9ffc1ed9@rerun_24h,q_9ffc1ed9,"""The opening sequence of the film """"Airplane"""" (also entitled """"Flying High"""") is a parody of which film?""",rerun_24h,jaws,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,10001,2802,2,JUDGE_DISAGREEMENT,p_q_9ffc1ed9_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a05e5c8b@rerun_24h,q_a05e5c8b,"In nature, what are active, dormant and extinct?",rerun_24h,volcanoes,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_a05e5c8b_2|p_q_a05e5c8b_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a06c234c@rerun_12h,q_a06c234c,Who were the songwriters of the winning song in the latest Melodifestivalen?,rerun_12h,"jimmy thörnfeldt, jimmy jansson, lorine talhaoui, moa carlebecker, peter boström, thomas g:son",temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,655,655,1,JUDGE_DISAGREEMENT,p_q_a06c234c_3,INDETERMINATE_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_a18ad11b@rerun_24h,q_a18ad11b,Who is the current Republican leader in the United States House of Representatives?,rerun_24h,kevin mccarthy,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,557,557,1,INDETERMINATE_AT_T,p_q_a18ad11b_1,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_a1c19e16@rerun_24h,q_a1c19e16,Who currently represents California's 9th congressional district?,rerun_24h,100px josh harder,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,1506,1506,1,VALID_AT_T,q_a1c19e16,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_a21594ce@rerun_24h,q_a21594ce,Who is the lead in Colin Hufman's curling team?,rerun_24h,john landsteiner,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,2100,2000,1,JUDGE_DISAGREEMENT,p_q_a21594ce_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a2ed487a@rerun_24h,q_a2ed487a,Which ice dancing pair won the gold medal at the most recent Australian Figure Skating Championships?,rerun_24h,romy malcolm / kobi chant,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,621,621,1,JUDGE_DISAGREEMENT,q_a2ed487a,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_a3225b4a@rerun_24h,q_a3225b4a,Who directed the latest Icelandic film submitted for the Academy Award for Best International Feature Film?,rerun_24h,hlynur pálmason,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,2731,2000,1,JUDGE_DISAGREEMENT,p_q_a3225b4a_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a3b0afc4@rerun_24h,q_a3b0afc4,Who is the leading scorer in the Israeli Basketball Premier League?,rerun_24h,tyler bey,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,1,3083,2000,1,SUPERSEDED_AT_T,p_q_a3b0afc4_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_a4aacc0f@rerun_24h,q_a4aacc0f,What colour is copper sulphate?,rerun_24h,blue,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,617,617,1,JUDGE_DISAGREEMENT,p_q_a4aacc0f_1,INDETERMINATE_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_a5b50e32@rerun_24h,q_a5b50e32,Do the Toronto Raptors have a winning record in the latest NBA season?,rerun_24h,no,freshqa,2023,SINGLE_YEAR,FAST,CURRENT_SEEKING,CURRENT,2,5046,2000,1,JUDGE_DISAGREEMENT,p_q_a5b50e32_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_a64535bb@rerun_24h,q_a64535bb,What is the current name of the men's handball team from Komló?,rerun_24h,sport36-komló,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,839,839,1,INDETERMINATE_AT_T,p_q_a64535bb_3,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_a6c1b4ce@rerun_24h,q_a6c1b4ce,Who is playing as the third on Glenn Howard's curling team?,rerun_24h,scott howard,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,2119,2000,1,SUPERSEDED_AT_T,p_q_a6c1b4ce_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_a6d31788@rerun_24h,q_a6d31788,Who is the most recent recipient of the Juno Award for Children's Album of the Year?,rerun_24h,walk off the earth and romeo eats,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,5625,2625,2,JUDGE_DISAGREEMENT,q_a6d31788,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a6ef6cf2@rerun_24h,q_a6ef6cf2,What is the name of the ownership that claimed victory at the last Maker's Mark Mile Stakes?,rerun_24h,lael stables,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,2,695,621,1,JUDGE_DISAGREEMENT,p_q_a6ef6cf2_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_a720c2de@rerun_24h,q_a720c2de,What were the latest Australian Swimming Championships a selection trial for?,rerun_24h,the australian selection trials for the 2023 world aquatics championships were held in melbourne from 13–18 june.,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,4170,2802,2,JUDGE_DISAGREEMENT,p_q_a720c2de_2,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a815ecba@rerun_24h,q_a815ecba,Where was the most recent West Virginia Open held?,rerun_24h,"berry hills country club, charleston",temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,694,641,1,JUDGE_DISAGREEMENT,q_a815ecba,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_a84da252@rerun_24h,q_a84da252,Which event was won most recently at Silverstone in the Formula One World Championship?,rerun_24h,aramco british grand prix,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,590,590,1,INDETERMINATE_AT_T,p_q_a84da252_0,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_a867a828@rerun_24h,q_a867a828,How many points would you get for the word Scrabble in a game of Scrabble?,rerun_24h,14,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,10001,2802,2,JUDGE_DISAGREEMENT,p_q_a867a828_3|p_q_a867a828_1,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a8f577f5@rerun_24h,q_a8f577f5,Where was the most recent Grammy Awards ceremony held?,rerun_24h,crypto.com arena,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,5000,2000,1,VALID_AT_T,q_a8f577f5,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a93676a9@rerun_1h,q_a93676a9,Which Irish musician released a 1988 album entitled ‘Watermark’?,rerun_1h,enya,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,2,1299,1299,2,VALID_AT_T,q_a93676a9,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_a9520087@rerun_24h,q_a9520087,What character is Dianne Pilkington portraying in her latest theatre performance?,rerun_24h,wicked witch of the west / miss gulch,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_a9520087_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_a9f6ddd4@rerun_24h,q_a9f6ddd4,Who trained the winning horse of the most recent Hong Kong Sprint and in what country?,rerun_24h,manfred man ka-leung,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,612,612,1,INDETERMINATE_AT_T,p_q_a9f6ddd4_2,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_aa6288cd@rerun_24h,q_aa6288cd,Who is currently supplying kits for Bristol City F.C.?,rerun_24h,hummel,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,5038,2000,1,JUDGE_DISAGREEMENT,p_q_aa6288cd_3,VALID_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_ab431fd9@rerun_24h,q_ab431fd9,Which institution is represented by the NPDA National Champions team?,rerun_24h,parliamentary debate at berkeley,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,1,2812,2000,1,JUDGE_DISAGREEMENT,p_q_ab431fd9_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_abacb5ad@rerun_24h,q_abacb5ad,Who is the winner of the Top Fuel category at the most recent Gatornationals?,rerun_24h,mike salinas,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,5612,2613,2,SUPERSEDED_AT_T,q_abacb5ad,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_ac141dc0@rerun_24h,q_ac141dc0,"Which sport features line-outs, scrums and conversions?",rerun_24h,rugby,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,5039,2000,1,VALID_AT_T,p_q_ac141dc0_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_ac1b24c0@rerun_24h,q_ac1b24c0,Who is the current Downing Street Press Secretary?,rerun_24h,nerissa chesterfield,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,2150,2000,1,JUDGE_DISAGREEMENT,p_q_ac1b24c0_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_ac7fde07@rerun_24h,q_ac7fde07,Who is the current IBF world welterweight champion?,rerun_24h,errol spence jr.,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,4622,2000,1,SUPERSEDED_AT_T,q_ac7fde07|p_q_ac7fde07_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_aca03251@rerun_24h,q_aca03251,Which team won the Mid-Ohio Athletic Conference Football Championship in the Blue Division?,rerun_24h,"ontario, shelby",temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,4601,2000,1,INDETERMINATE_AT_T,p_q_aca03251_3,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_acfe9269@rerun_24h,q_acfe9269,"If you have insomnia, what can't you do?",rerun_24h,sleep,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_acfe9269_0,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_ad306b01@rerun_24h,q_ad306b01,During which conflict was the battle of Blenheim fought?,rerun_24h,war of the spanish succession,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,1,633,633,1,JUDGE_DISAGREEMENT,q_ad306b01,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_ad4bef3e@rerun_24h,q_ad4bef3e,What is the type of the Mars probe that has the most recent update on its status?,rerun_24h,flyby,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,1445,1445,1,JUDGE_DISAGREEMENT,p_q_ad4bef3e_1,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_adf4be31@rerun_24h,q_adf4be31,Who is the present principal of Ranabima Royal College?,rerun_24h,ranjith rajapaksha,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,7104,2802,2,JUDGE_DISAGREEMENT,p_q_adf4be31_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_ae23812e@rerun_24h,q_ae23812e,What was the to par score achieved by the winner of the last The American Express golf tournament?,rerun_24h,−27,temporal_align_qa,2023,VOLATILE,MEDIUM,HISTORICAL,AS_STATED,2,729,645,1,INDETERMINATE_AT_T,q_ae23812e,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
